date,apple,pen
2006-06-26,88398.0,6920.0
2006-06-27,86580.0,6768.0
2006-06-28,84700.0,6616.0
2006-06-29,82812.0,6478.0
2006-06-30,80885.0,6339.0
2006-07-01,113955.0,8788.0
2006-07-02,112092.0,8633.0
2006-07-03,110257.0,8491.0
2006-07-04,108479.0,8360.0
2006-07-05,106584.0,8200.0
2006-07-06,104616.0,8052.0
2006-07-07,102774.0,7924.0
2006-07-08,100935.0,7779.0
2006-07-09,99081.0,7616.0
2006-07-10,97310.0,7476.0
2006-07-11,95492.0,7335.0
2006-07-12,93610.0,7201.0
2006-07-13,91752.0,7059.0
2006-07-14,89819.0,6905.0
2006-07-15,122775.0,9535.0
2006-07-16,120878.0,9405.0
2006-07-17,119021.0,9254.0
2006-07-18,117228.0,9111.0
2006-07-19,115344.0,8958.0
2006-07-20,113443.0,8824.0
2006-07-21,111554.0,8668.0
2006-07-22,109654.0,8527.0
2006-07-23,107667.0,8387.0
2006-07-24,105807.0,8257.0
2006-07-25,103976.0,8117.0
2006-07-26,102166.0,7976.0
2006-07-27,100253.0,7817.0
2006-07-28,98375.0,7685.0
2006-07-29,96559.0,7533.0
2006-07-30,94739.0,7397.0
2006-07-31,92882.0,7223.0
2006-08-01,125928.0,9793.0
2006-08-02,124132.0,9657.0
2006-08-03,122322.0,9503.0
2006-08-04,120500.0,9358.0
2006-08-05,118619.0,9207.0
2006-08-06,116708.0,9079.0
2006-08-07,114900.0,8946.0
2006-08-08,113002.0,8819.0
2006-08-09,111137.0,8682.0
2006-08-10,109210.0,8527.0
2006-08-11,107323.0,8374.0
2006-08-12,105444.0,8226.0
2006-08-13,103627.0,8089.0
2006-08-14,101769.0,7936.0
2006-08-15,134859.0,10539.0
2006-08-16,133044.0,10386.0
2006-08-17,131143.0,10234.0
2006-08-18,129321.0,10102.0
2006-08-19,127471.0,9964.0
2006-08-20,125563.0,9831.0
2006-08-21,123651.0,9691.0
2006-08-22,121776.0,9534.0
2006-08-23,119933.0,9384.0
2006-08-24,118122.0,9222.0
2006-08-25,116286.0,9076.0
2006-08-26,114389.0,8940.0
2006-08-27,112519.0,8804.0
2006-08-28,110638.0,8656.0
2006-08-29,108732.0,8515.0
2006-08-30,106886.0,8362.0
2006-08-31,105034.0,8219.0
2006-09-01,138394.0,10824.0
2006-09-02,136501.0,10702.0
2006-09-03,134637.0,10555.0
2006-09-04,132776.0,10406.0
2006-09-05,130947.0,10259.0
2006-09-06,129079.0,10110.0
2006-09-07,127188.0,9981.0
2006-09-08,125333.0,9843.0
2006-09-09,123495.0,9695.0
2006-09-10,121640.0,9556.0
2006-09-11,119732.0,9405.0
2006-09-12,117828.0,9268.0
2006-09-13,115937.0,9133.0
2006-09-14,114042.0,8980.0
2006-09-15,147323.0,11534.0
2006-09-16,145463.0,11376.0
2006-09-17,143651.0,11240.0
2006-09-18,141773.0,11119.0
2006-09-19,139877.0,10981.0
2006-09-20,138063.0,10827.0
2006-09-21,136154.0,10707.0
2006-09-22,134331.0,10564.0
2006-09-23,132493.0,10422.0
2006-09-24,130694.0,10288.0
2006-09-25,128779.0,10136.0
2006-09-26,126853.0,9992.0
2006-09-27,125027.0,9858.0
2006-09-28,123126.0,9714.0
2006-09-29,121224.0,9580.0
2006-09-30,119373.0,9448.0
2006-10-01,152575.0,11908.0
2006-10-02,150677.0,11766.0
2006-10-03,148837.0,11622.0
2006-10-04,146917.0,11474.0
2006-10-05,145043.0,11334.0
2006-10-06,143200.0,11205.0
2006-10-07,141398.0,11050.0
2006-10-08,139513.0,10900.0
2006-10-09,137634.0,10752.0
2006-10-10,135765.0,10620.0
2006-10-11,133928.0,10475.0
2006-10-12,132135.0,10320.0
2006-10-13,130288.0,10166.0
2006-10-14,128419.0,10036.0
2006-10-15,161609.0,12559.0
2006-10-16,159691.0,12404.0
2006-10-17,157794.0,12251.0
2006-10-18,155899.0,12109.0
2006-10-19,154073.0,11972.0
2006-10-20,152149.0,11819.0
2006-10-21,150325.0,11652.0
2006-10-22,148431.0,11507.0
2006-10-23,146560.0,11367.0
2006-10-24,144747.0,11230.0
2006-10-25,142946.0,11077.0
2006-10-26,141062.0,10923.0
2006-10-27,139276.0,10776.0
2006-10-28,137319.0,10624.0
2006-10-29,135413.0,10484.0
2006-10-30,133510.0,10344.0
2006-10-31,131635.0,10199.0
2006-11-01,164669.0,12764.0
2006-11-02,162834.0,12637.0
2006-11-03,160984.0,12474.0
2006-11-04,159132.0,12318.0
2006-11-05,157384.0,12160.0
2006-11-06,155485.0,12008.0
2006-11-07,153625.0,11882.0
2006-11-08,151891.0,11750.0
2006-11-09,150077.0,11591.0
2006-11-10,148175.0,11443.0
2006-11-11,146457.0,11310.0
2006-11-12,144618.0,11176.0
2006-11-13,142799.0,11028.0
2006-11-14,140928.0,10880.0
2006-11-15,174057.0,13376.0
2006-11-16,172223.0,13226.0
2006-11-17,170369.0,13082.0
2006-11-18,168508.0,12927.0
2006-11-19,166671.0,12785.0
2006-11-20,164799.0,12636.0
2006-11-21,162942.0,12488.0
2006-11-22,161026.0,12341.0
2006-11-23,159194.0,12212.0
2006-11-24,157310.0,12071.0
2006-11-25,155398.0,11917.0
2006-11-26,153535.0,11781.0
2006-11-27,151660.0,11640.0
2006-11-28,149797.0,11496.0
2006-11-29,147922.0,11340.0
2006-11-30,146033.0,11203.0
2006-12-01,179032.0,13752.0
2006-12-02,177170.0,13613.0
2006-12-03,175319.0,13453.0
2006-12-04,173429.0,13312.0
2006-12-05,171534.0,13174.0
2006-12-06,169704.0,13040.0
2006-12-07,167734.0,12886.0
2006-12-08,165805.0,12734.0
2006-12-09,163941.0,12595.0
2006-12-10,162046.0,12458.0
2006-12-11,160159.0,12307.0
2006-12-12,158119.0,12161.0
2006-12-13,156199.0,12019.0
2006-12-14,154296.0,11858.0
2006-12-15,187485.0,14302.0
2006-12-16,185562.0,14153.0
2006-12-17,183688.0,14014.0
2006-12-18,181762.0,13867.0
2006-12-19,179944.0,13722.0
2006-12-20,178027.0,13569.0
2006-12-21,176185.0,13411.0
2006-12-22,174290.0,13288.0
2006-12-23,172427.0,13133.0
2006-12-24,170526.0,12991.0
2006-12-25,168640.0,12844.0
2006-12-26,166811.0,12703.0
2006-12-27,165005.0,12538.0
2006-12-28,163126.0,12398.0
2006-12-29,161231.0,12261.0
2006-12-30,159376.0,12120.0
2006-12-31,157467.0,11963.0
2007-01-01,190759.0,14451.0
2007-01-02,188852.0,14307.0
2007-01-03,186978.0,14160.0
2007-01-04,185142.0,14028.0
2007-01-05,183227.0,13898.0
2007-01-06,181362.0,13762.0
2007-01-07,179467.0,13638.0
2007-01-08,177612.0,13494.0
2007-01-09,175810.0,13346.0
2007-01-10,173936.0,13227.0
2007-01-11,171983.0,13097.0
2007-01-12,170090.0,12948.0
2007-01-13,168245.0,12806.0
2007-01-14,166378.0,12662.0
2007-01-15,199490.0,15224.0
2007-01-16,197648.0,15073.0
2007-01-17,195833.0,14931.0
2007-01-18,194047.0,14792.0
2007-01-19,192210.0,14665.0
2007-01-20,190327.0,14508.0
2007-01-21,188403.0,14375.0
2007-01-22,186555.0,14225.0
2007-01-23,184677.0,14073.0
2007-01-24,182903.0,13924.0
2007-01-25,181042.0,13794.0
2007-01-26,179158.0,13650.0
2007-01-27,177318.0,13501.0
2007-01-28,175510.0,13350.0
2007-01-29,173626.0,13203.0
2007-01-30,171777.0,13053.0
2007-01-31,169928.0,12910.0
2007-02-01,203349.0,15419.0
2007-02-02,201478.0,15268.0
2007-02-03,199606.0,15118.0
2007-02-04,197651.0,14957.0
2007-02-05,195831.0,14826.0
2007-02-06,193925.0,14676.0
2007-02-07,192048.0,14518.0
2007-02-08,190150.0,14393.0
2007-02-09,188289.0,14240.0
2007-02-10,186416.0,14108.0
2007-02-11,184669.0,13951.0
2007-02-12,182862.0,13773.0
2007-02-13,181060.0,13637.0
2007-02-14,179220.0,13486.0
2007-02-15,212304.0,16011.0
2007-02-16,210401.0,15880.0
2007-02-17,208570.0,15731.0
2007-02-18,206674.0,15605.0
2007-02-19,204849.0,15458.0
2007-02-20,203045.0,15316.0
2007-02-21,201135.0,15156.0
2007-02-22,199223.0,15014.0
2007-02-23,197423.0,14853.0
2007-02-24,195625.0,14734.0
2007-02-25,193767.0,14581.0
2007-02-26,191858.0,14418.0
2007-02-27,190006.0,14274.0
2007-02-28,188097.0,14139.0
2007-03-01,221472.0,16639.0
2007-03-02,219584.0,16510.0
2007-03-03,217717.0,16374.0
2007-03-04,215832.0,16241.0
2007-03-05,213980.0,16095.0
2007-03-06,212117.0,15935.0
2007-03-07,210260.0,15783.0
2007-03-08,208346.0,15652.0
2007-03-09,206450.0,15482.0
2007-03-10,204588.0,15344.0
2007-03-11,202754.0,15196.0
2007-03-12,200861.0,15058.0
2007-03-13,199000.0,14908.0
2007-03-14,197056.0,14759.0
2007-03-15,230275.0,17299.0
2007-03-16,228420.0,17134.0
2007-03-17,226565.0,16996.0
2007-03-18,224668.0,16843.0
2007-03-19,222872.0,16695.0
2007-03-20,221069.0,16566.0
2007-03-21,219155.0,16415.0
2007-03-22,217379.0,16274.0
2007-03-23,215545.0,16131.0
2007-03-24,213630.0,15987.0
2007-03-25,211714.0,15819.0
2007-03-26,209833.0,15693.0
2007-03-27,207980.0,15567.0
2007-03-28,206122.0,15434.0
2007-03-29,204210.0,15296.0
2007-03-30,202389.0,15164.0
2007-03-31,200546.0,15016.0
2007-04-01,233825.0,17486.0
2007-04-02,231948.0,17339.0
2007-04-03,230049.0,17199.0
2007-04-04,228174.0,17059.0
2007-04-05,226291.0,16929.0
2007-04-06,224436.0,16816.0
2007-04-07,222499.0,16685.0
2007-04-08,220664.0,16528.0
2007-04-09,218881.0,16382.0
2007-04-10,216952.0,16240.0
2007-04-11,215057.0,16096.0
2007-04-12,213152.0,15935.0
2007-04-13,211207.0,15798.0
2007-04-14,209337.0,15653.0
2007-04-15,242318.0,18213.0
2007-04-16,240423.0,18073.0
2007-04-17,238524.0,17938.0
2007-04-18,236693.0,17812.0
2007-04-19,234857.0,17671.0
2007-04-20,232949.0,17521.0
2007-04-21,231072.0,17378.0
2007-04-22,229204.0,17227.0
2007-04-23,227331.0,17080.0
2007-04-24,225420.0,16932.0
2007-04-25,223598.0,16797.0
2007-04-26,221659.0,16647.0
2007-04-27,219721.0,16510.0
2007-04-28,217789.0,16370.0
2007-04-29,215965.0,16217.0
2007-04-30,214169.0,16069.0
2007-05-01,246980.0,18609.0
2007-05-02,245123.0,18466.0
2007-05-03,243190.0,18309.0
2007-05-04,241332.0,18184.0
2007-05-05,239477.0,18027.0
2007-05-06,237590.0,17876.0
2007-05-07,235787.0,17739.0
2007-05-08,233974.0,17594.0
2007-05-09,232105.0,17460.0
2007-05-10,230260.0,17313.0
2007-05-11,228339.0,17185.0
2007-05-12,226531.0,17042.0
2007-05-13,224640.0,16883.0
2007-05-14,222707.0,16752.0
2007-05-15,255799.0,19331.0
2007-05-16,253895.0,19175.0
2007-05-17,252023.0,19042.0
2007-05-18,250190.0,18919.0
2007-05-19,248374.0,18775.0
2007-05-20,246469.0,18642.0
2007-05-21,244609.0,18521.0
2007-05-22,242708.0,18385.0
2007-05-23,240839.0,18248.0
2007-05-24,239003.0,18072.0
2007-05-25,237136.0,17941.0
2007-05-26,235293.0,17785.0
2007-05-27,233420.0,17655.0
2007-05-28,231565.0,17506.0
2007-05-29,229660.0,17381.0
2007-05-30,227838.0,17230.0
2007-05-31,225959.0,17076.0
2007-06-01,259034.0,19639.0
2007-06-02,257169.0,19481.0
2007-06-03,255270.0,19340.0
2007-06-04,253342.0,19196.0
2007-06-05,251406.0,19040.0
2007-06-06,249552.0,18905.0
2007-06-07,247686.0,18776.0
2007-06-08,245766.0,18620.0
2007-06-09,243975.0,18451.0
2007-06-10,242121.0,18286.0
2007-06-11,240275.0,18154.0
2007-06-12,238312.0,18016.0
2007-06-13,236427.0,17858.0
2007-06-14,234502.0,17690.0
2007-06-15,267838.0,20313.0
2007-06-16,265986.0,20173.0
2007-06-17,264131.0,20039.0
2007-06-18,262299.0,19896.0
2007-06-19,260400.0,19762.0
2007-06-20,258529.0,19635.0
2007-06-21,256709.0,19494.0
2007-06-22,254832.0,19369.0
2007-06-23,253013.0,19245.0
2007-06-24,251122.0,19100.0
2007-06-25,249264.0,18979.0
2007-06-26,247437.0,18820.0
2007-06-27,245644.0,18688.0
2007-06-28,243838.0,18551.0
2007-06-29,241961.0,18411.0
2007-06-30,240019.0,18266.0
2007-07-01,273026.0,20851.0
2007-07-02,271229.0,20724.0
2007-07-03,269430.0,20591.0
2007-07-04,267575.0,20461.0
2007-07-05,265677.0,20321.0
2007-07-06,263769.0,20189.0
2007-07-07,261878.0,20064.0
2007-07-08,260043.0,19906.0
2007-07-09,258155.0,19775.0
2007-07-10,256275.0,19638.0
2007-07-11,254382.0,19497.0
2007-07-12,252578.0,19359.0
2007-07-13,250668.0,19218.0
2007-07-14,248793.0,19092.0
2007-07-15,282362.0,21761.0
2007-07-16,280556.0,21631.0
2007-07-17,278654.0,21489.0
2007-07-18,276735.0,21342.0
2007-07-19,274869.0,21216.0
2007-07-20,273064.0,21087.0
2007-07-21,271154.0,20956.0
2007-07-22,269242.0,20790.0
2007-07-23,267323.0,20646.0
2007-07-24,265449.0,20504.0
2007-07-25,263548.0,20344.0
2007-07-26,261612.0,20212.0
2007-07-27,259676.0,20061.0
2007-07-28,257834.0,19940.0
2007-07-29,255957.0,19812.0
2007-07-30,254123.0,19660.0
2007-07-31,252227.0,19514.0
2007-08-01,285380.0,21978.0
2007-08-02,283551.0,21829.0
2007-08-03,281662.0,21690.0
2007-08-04,279749.0,21562.0
2007-08-05,277892.0,21434.0
2007-08-06,276031.0,21312.0
2007-08-07,274250.0,21174.0
2007-08-08,272536.0,21043.0
2007-08-09,270698.0,20892.0
2007-08-10,268872.0,20742.0
2007-08-11,267021.0,20601.0
2007-08-12,265213.0,20457.0
2007-08-13,263373.0,20321.0
2007-08-14,261485.0,20183.0
2007-08-15,294700.0,22693.0
2007-08-16,292895.0,22539.0
2007-08-17,290986.0,22395.0
2007-08-18,289083.0,22249.0
2007-08-19,287208.0,22098.0
2007-08-20,285391.0,21947.0
2007-08-21,283472.0,21809.0
2007-08-22,281620.0,21654.0
2007-08-23,279743.0,21486.0
2007-08-24,277868.0,21315.0
2007-08-25,275937.0,21175.0
2007-08-26,274040.0,21042.0
2007-08-27,272180.0,20913.0
2007-08-28,270313.0,20747.0
2007-08-29,268450.0,20604.0
2007-08-30,266628.0,20451.0
2007-08-31,264683.0,20301.0
2007-09-01,298124.0,22826.0
2007-09-02,296231.0,22680.0
2007-09-03,294422.0,22531.0
2007-09-04,292522.0,22400.0
2007-09-05,290675.0,22249.0
2007-09-06,288788.0,22115.0
2007-09-07,286929.0,21975.0
2007-09-08,285041.0,21838.0
2007-09-09,283202.0,21675.0
2007-09-10,281302.0,21523.0
2007-09-11,279473.0,21386.0
2007-09-12,277606.0,21249.0
2007-09-13,275719.0,21116.0
2007-09-14,273842.0,20994.0
2007-09-15,306975.0,23504.0
2007-09-16,305058.0,23367.0
2007-09-17,303188.0,23221.0
2007-09-18,301223.0,23067.0
2007-09-19,299326.0,22916.0
2007-09-20,297358.0,22779.0
2007-09-21,295448.0,22628.0
2007-09-22,293500.0,22482.0
2007-09-23,291633.0,22323.0
2007-09-24,289783.0,22189.0
2007-09-25,287906.0,22047.0
2007-09-26,286084.0,21901.0
2007-09-27,284265.0,21779.0
2007-09-28,282465.0,21651.0
2007-09-29,280669.0,21524.0
2007-09-30,278790.0,21399.0
2007-10-01,312129.0,23974.0
2007-10-02,310290.0,23823.0
2007-10-03,308456.0,23656.0
2007-10-04,306619.0,23507.0
2007-10-05,304749.0,23365.0
2007-10-06,302901.0,23214.0
2007-10-07,301049.0,23054.0
2007-10-08,299085.0,22939.0
2007-10-09,297199.0,22808.0
2007-10-10,295363.0,22667.0
2007-10-11,293540.0,22536.0
2007-10-12,291664.0,22386.0
2007-10-13,289787.0,22260.0
2007-10-14,288014.0,22122.0
2007-10-15,321359.0,24746.0
2007-10-16,319460.0,24622.0
2007-10-17,317590.0,24506.0
2007-10-18,315679.0,24350.0
2007-10-19,313788.0,24215.0
2007-10-20,311963.0,24074.0
2007-10-21,310115.0,23917.0
2007-10-22,308251.0,23766.0
2007-10-23,306293.0,23653.0
2007-10-24,304413.0,23486.0
2007-10-25,302604.0,23335.0
2007-10-26,300784.0,23202.0
2007-10-27,298936.0,23071.0
2007-10-28,297047.0,22910.0
2007-10-29,295178.0,22774.0
2007-10-30,293348.0,22633.0
2007-10-31,291400.0,22500.0
2007-11-01,324557.0,24997.0
2007-11-02,322739.0,24849.0
2007-11-03,320823.0,24701.0
2007-11-04,318913.0,24546.0
2007-11-05,317028.0,24380.0
2007-11-06,315171.0,24220.0
2007-11-07,313281.0,24072.0
2007-11-08,311442.0,23943.0
2007-11-09,309568.0,23800.0
2007-11-10,307767.0,23657.0
2007-11-11,305916.0,23516.0
2007-11-12,304010.0,23358.0
2007-11-13,302177.0,23215.0
2007-11-14,300207.0,23059.0
2007-11-15,333361.0,25675.0
2007-11-16,331505.0,25528.0
2007-11-17,329570.0,25394.0
2007-11-18,327717.0,25250.0
2007-11-19,325801.0,25125.0
2007-11-20,323923.0,24982.0
2007-11-21,322069.0,24845.0
2007-11-22,320126.0,24691.0
2007-11-23,318279.0,24553.0
2007-11-24,316408.0,24395.0
2007-11-25,314650.0,24260.0
2007-11-26,312816.0,24116.0
2007-11-27,310998.0,23977.0
2007-11-28,309142.0,23837.0
2007-11-29,307248.0,23690.0
2007-11-30,305408.0,23556.0
2007-12-01,338530.0,26107.0
2007-12-02,336602.0,25961.0
2007-12-03,334800.0,25812.0
2007-12-04,332909.0,25664.0
2007-12-05,330984.0,25533.0
2007-12-06,329086.0,25411.0
2007-12-07,327290.0,25257.0
2007-12-08,325428.0,25117.0
2007-12-09,323490.0,24972.0
2007-12-10,321607.0,24839.0
2007-12-11,319764.0,24690.0
2007-12-12,317939.0,24565.0
2007-12-13,316087.0,24445.0
2007-12-14,314224.0,24303.0
2007-12-15,347567.0,26922.0
2007-12-16,345703.0,26786.0
2007-12-17,343773.0,26654.0
2007-12-18,341937.0,26509.0
2007-12-19,340041.0,26372.0
2007-12-20,338229.0,26232.0
2007-12-21,336442.0,26078.0
2007-12-22,334627.0,25895.0
2007-12-23,332715.0,25742.0
2007-12-24,330842.0,25601.0
2007-12-25,329006.0,25466.0
2007-12-26,327193.0,25328.0
2007-12-27,325371.0,25178.0
2007-12-28,323455.0,25044.0
2007-12-29,321525.0,24903.0
2007-12-30,319695.0,24781.0
2007-12-31,317838.0,24644.0
2008-01-01,351479.0,27237.0
2008-01-02,349628.0,27091.0
2008-01-03,347756.0,26942.0
2008-01-04,345933.0,26801.0
2008-01-05,344097.0,26682.0
2008-01-06,342211.0,26553.0
2008-01-07,340286.0,26390.0
2008-01-08,338317.0,26266.0
2008-01-09,336430.0,26133.0
2008-01-10,334489.0,26005.0
2008-01-11,332631.0,25868.0
2008-01-12,330766.0,25721.0
2008-01-13,328885.0,25603.0
2008-01-14,327053.0,25421.0
2008-01-15,360100.0,27962.0
2008-01-16,358172.0,27809.0
2008-01-17,356268.0,27646.0
2008-01-18,354442.0,27497.0
2008-01-19,352645.0,27350.0
2008-01-20,350754.0,27208.0
2008-01-21,348847.0,27066.0
2008-01-22,346977.0,26924.0
2008-01-23,345133.0,26799.0
2008-01-24,343260.0,26667.0
2008-01-25,341383.0,26522.0
2008-01-26,339515.0,26392.0
2008-01-27,337712.0,26245.0
2008-01-28,335849.0,26119.0
2008-01-29,333997.0,25968.0
2008-01-30,332114.0,25827.0
2008-01-31,330268.0,25670.0
2008-02-01,363570.0,28193.0
2008-02-02,361734.0,28054.0
2008-02-03,359872.0,27907.0
2008-02-04,357971.0,27760.0
2008-02-05,356097.0,27625.0
2008-02-06,354161.0,27468.0
2008-02-07,352247.0,27331.0
2008-02-08,350360.0,27181.0
2008-02-09,348539.0,27057.0
2008-02-10,346692.0,26902.0
2008-02-11,344848.0,26745.0
2008-02-12,343001.0,26603.0
2008-02-13,341069.0,26461.0
2008-02-14,339182.0,26322.0
2008-02-15,372684.0,28822.0
2008-02-16,370839.0,28658.0
2008-02-17,368948.0,28512.0
2008-02-18,367115.0,28341.0
2008-02-19,365229.0,28210.0
2008-02-20,363257.0,28081.0
2008-02-21,361413.0,27947.0
2008-02-22,359443.0,27798.0
2008-02-23,357544.0,27671.0
2008-02-24,355634.0,27506.0
2008-02-25,353755.0,27356.0
2008-02-26,351885.0,27229.0
2008-02-27,350017.0,27087.0
2008-02-28,348232.0,26948.0
2008-02-29,346275.0,26814.0
2008-03-01,379465.0,29358.0
2008-03-02,377567.0,29221.0
2008-03-03,375723.0,29088.0
2008-03-04,373860.0,28953.0
2008-03-05,371991.0,28810.0
2008-03-06,370135.0,28652.0
2008-03-07,368293.0,28506.0
2008-03-08,366383.0,28358.0
2008-03-09,364510.0,28216.0
2008-03-10,362666.0,28073.0
2008-03-11,360803.0,27925.0
2008-03-12,358885.0,27766.0
2008-03-13,357029.0,27615.0
2008-03-14,355121.0,27478.0
2008-03-15,388162.0,30040.0
2008-03-16,386311.0,29909.0
2008-03-17,384410.0,29762.0
2008-03-18,382555.0,29611.0
2008-03-19,380656.0,29459.0
2008-03-20,378805.0,29318.0
2008-03-21,376976.0,29175.0
2008-03-22,375135.0,29021.0
2008-03-23,373283.0,28870.0
2008-03-24,371360.0,28716.0
2008-03-25,369418.0,28555.0
2008-03-26,367432.0,28418.0
2008-03-27,365594.0,28291.0
2008-03-28,363815.0,28139.0
2008-03-29,361872.0,28000.0
2008-03-30,360081.0,27839.0
2008-03-31,358197.0,27698.0
2008-04-01,391212.0,30272.0
