date,apple,pen
2007-04-17,52414,5983
2007-04-18,52307,5973
2007-04-19,52224,5962
2007-04-20,52136,5954
2007-04-21,52041,5939
2007-04-22,51957,5930
2007-04-23,51879,5918
2007-04-24,51802,5908
2007-04-25,51712,5892
2007-04-26,51611,5881
2007-04-27,51497,5864
2007-04-28,51405,5861
2007-04-29,51315,5852
2007-04-30,51233,5843
2007-05-01,54090,6182
2007-05-02,54001,6180
2007-05-03,53903,6164
2007-05-04,53824,6155
2007-05-05,53754,6148
2007-05-06,53658,6141
2007-05-07,53559,6135
2007-05-08,53474,6120
2007-05-09,53399,6109
2007-05-10,53308,6102
2007-05-11,53208,6093
2007-05-12,53121,6083
2007-05-13,53036,6072
2007-05-14,52957,6060
2007-05-15,55844,6379
2007-05-16,55743,6374
2007-05-17,55663,6363
2007-05-18,55594,6357
2007-05-19,55483,6348
2007-05-20,55407,6339
2007-05-21,55299,6333
2007-05-22,55187,6325
2007-05-23,55092,6312
2007-05-24,54998,6303
2007-05-25,54909,6288
2007-05-26,54815,6281
2007-05-27,54737,6265
2007-05-28,54640,6256
2007-05-29,54552,6250
2007-05-30,54454,6235
2007-05-31,54361,6217
2007-06-01,57316,6556
2007-06-02,57225,6545
2007-06-03,57129,6533
2007-06-04,57027,6521
2007-06-05,56930,6510
2007-06-06,56836,6504
2007-06-07,56739,6491
2007-06-08,56629,6476
2007-06-09,56528,6465
2007-06-10,56430,6456
2007-06-11,56329,6450
2007-06-12,56233,6438
2007-06-13,56136,6431
2007-06-14,56053,6418
2007-06-15,58928,6744
2007-06-16,58818,6741
2007-06-17,58736,6729
2007-06-18,58653,6714
2007-06-19,58572,6704
2007-06-20,58480,6686
2007-06-21,58382,6676
2007-06-22,58284,6663
2007-06-23,58192,6655
2007-06-24,58091,6646
2007-06-25,58006,6639
2007-06-26,57914,6633
2007-06-27,57833,6618
2007-06-28,57734,6606
2007-06-29,57632,6595
2007-06-30,57555,6586
2007-07-01,60353,6925
2007-07-02,60262,6917
2007-07-03,60171,6902
2007-07-04,60075,6892
2007-07-05,59984,6886
2007-07-06,59900,6877
2007-07-07,59803,6866
2007-07-08,59725,6859
2007-07-09,59626,6845
2007-07-10,59548,6828
2007-07-11,59461,6820
2007-07-12,59365,6815
2007-07-13,59275,6807
2007-07-14,59191,6798
2007-07-15,62057,7144
2007-07-16,61970,7135
2007-07-17,61876,7121
2007-07-18,61781,7112
2007-07-19,61674,7102
2007-07-20,61582,7094
2007-07-21,61474,7089
2007-07-22,61368,7081
2007-07-23,61275,7069
2007-07-24,61188,7061
2007-07-25,61114,7048
2007-07-26,61002,7036
2007-07-27,60903,7025
2007-07-28,60821,7016
2007-07-29,60738,7005
2007-07-30,60646,6998
2007-07-31,60554,6988
2007-08-01,63502,7313
2007-08-02,63405,7304
2007-08-03,63297,7299
2007-08-04,63207,7287
2007-08-05,63130,7272
2007-08-06,63030,7262
2007-08-07,62945,7256
2007-08-08,62851,7243
2007-08-09,62752,7231
2007-08-10,62678,7225
2007-08-11,62577,7216
2007-08-12,62481,7207
2007-08-13,62388,7196
2007-08-14,62289,7177
2007-08-15,65223,7487
2007-08-16,65134,7473
2007-08-17,65027,7462
2007-08-18,64922,7450
2007-08-19,64822,7442
2007-08-20,64721,7431
2007-08-21,64632,7425
2007-08-22,64540,7421
2007-08-23,64442,7411
2007-08-24,64367,7403
2007-08-25,64274,7395
2007-08-26,64187,7387
2007-08-27,64085,7383
2007-08-28,63993,7372
2007-08-29,63901,7362
2007-08-30,63823,7351
2007-08-31,63726,7340
2007-09-01,66599,7700
2007-09-02,66504,7689
2007-09-03,66406,7675
2007-09-04,66311,7666
2007-09-05,66202,7655
2007-09-06,66101,7641
2007-09-07,66010,7637
2007-09-08,65925,7622
2007-09-09,65820,7610
2007-09-10,65744,7601
2007-09-11,65665,7593
2007-09-12,65572,7583
2007-09-13,65476,7569
2007-09-14,65392,7560
2007-09-15,68311,7918
2007-09-16,68235,7908
2007-09-17,68146,7894
2007-09-18,68066,7887
2007-09-19,67943,7879
2007-09-20,67853,7871
2007-09-21,67758,7861
2007-09-22,67666,7851
2007-09-23,67570,7833
2007-09-24,67472,7818
2007-09-25,67369,7805
2007-09-26,67277,7791
2007-09-27,67186,7783
2007-09-28,67096,7776
2007-09-29,67003,7763
2007-09-30,66915,7755
2007-10-01,69823,8074
2007-10-02,69738,8059
2007-10-03,69662,8048
2007-10-04,69574,8039
2007-10-05,69495,8032
2007-10-06,69413,8019
2007-10-07,69327,8006
2007-10-08,69235,7998
2007-10-09,69137,7986
2007-10-10,69051,7982
2007-10-11,68951,7974
2007-10-12,68876,7961
2007-10-13,68797,7949
2007-10-14,68705,7941
2007-10-15,71615,8279
2007-10-16,71529,8270
2007-10-17,71427,8251
2007-10-18,71315,8245
2007-10-19,71209,8233
2007-10-20,71109,8225
2007-10-21,71027,8216
2007-10-22,70923,8208
2007-10-23,70808,8195
2007-10-24,70706,8184
2007-10-25,70624,8173
2007-10-26,70518,8162
2007-10-27,70426,8152
2007-10-28,70317,8141
2007-10-29,70228,8130
2007-10-30,70137,8123
2007-10-31,70052,8113
2007-11-01,72966,8434
2007-11-02,72874,8421
2007-11-03,72773,8415
2007-11-04,72672,8405
2007-11-05,72595,8396
2007-11-06,72504,8387
2007-11-07,72410,8374
2007-11-08,72321,8358
2007-11-09,72233,8353
2007-11-10,72160,8346
2007-11-11,72069,8338
2007-11-12,71980,8327
2007-11-13,71892,8322
2007-11-14,71797,8314
2007-11-15,74682,8620
2007-11-16,74584,8608
2007-11-17,74481,8603
2007-11-18,74392,8599
2007-11-19,74302,8591
2007-11-20,74207,8581
2007-11-21,74111,8570
2007-11-22,74016,8562
2007-11-23,73925,8556
2007-11-24,73841,8542
2007-11-25,73753,8529
2007-11-26,73655,8516
2007-11-27,73559,8501
2007-11-28,73457,8490
2007-11-29,73368,8485
2007-11-30,73266,8473
2007-12-01,76131,8785
2007-12-02,76036,8771
2007-12-03,75956,8760
2007-12-04,75863,8748
2007-12-05,75781,8743
2007-12-06,75676,8729
2007-12-07,75565,8723
2007-12-08,75477,8717
2007-12-09,75395,8700
2007-12-10,75305,8688
2007-12-11,75219,8681
2007-12-12,75124,8669
2007-12-13,75026,8654
2007-12-14,74924,8644
2007-12-15,77814,8981
2007-12-16,77722,8972
2007-12-17,77639,8964
2007-12-18,77563,8952
2007-12-19,77471,8936
2007-12-20,77397,8928
2007-12-21,77304,8920
2007-12-22,77209,8912
2007-12-23,77122,8896
2007-12-24,77034,8887
2007-12-25,76953,8879
2007-12-26,76846,8870
2007-12-27,76752,8859
2007-12-28,76650,8846
2007-12-29,76561,8835
2007-12-30,76468,8823
2007-12-31,76373,8810
2008-01-01,79299,9155
2008-01-02,79201,9144
2008-01-03,79085,9132
2008-01-04,78982,9122
2008-01-05,78894,9111
2008-01-06,78802,9101
2008-01-07,78709,9091
2008-01-08,78620,9084
2008-01-09,78536,9069
2008-01-10,78452,9060
2008-01-11,78362,9050
2008-01-12,78261,9040
2008-01-13,78153,9033
2008-01-14,78051,9022
2008-01-15,80956,9354
2008-01-16,80863,9348
2008-01-17,80768,9342
2008-01-18,80676,9332
2008-01-19,80588,9324
2008-01-20,80483,9315
2008-01-21,80390,9307
2008-01-22,80308,9299
2008-01-23,80214,9290
2008-01-24,80125,9277
2008-01-25,80011,9269
2008-01-26,79912,9264
2008-01-27,79812,9253
2008-01-28,79715,9243
2008-01-29,79622,9231
2008-01-30,79525,9220
2008-01-31,79437,9210
2008-02-01,82315,9546
2008-02-02,82238,9540
2008-02-03,82132,9531
2008-02-04,82030,9526
2008-02-05,81925,9518
2008-02-06,81830,9509
2008-02-07,81752,9495
2008-02-08,81664,9486
2008-02-09,81570,9474
2008-02-10,81478,9463
2008-02-11,81388,9453
2008-02-12,81298,9440
2008-02-13,81200,9421
2008-02-14,81109,9409
2008-02-15,84032,9725
2008-02-16,83927,9715
2008-02-17,83843,9705
2008-02-18,83740,9694
2008-02-19,83659,9685
2008-02-20,83579,9675
2008-02-21,83491,9664
2008-02-22,83403,9654
2008-02-23,83321,9651
2008-02-24,83227,9640
2008-02-25,83123,9631
2008-02-26,83021,9621
2008-02-27,82925,9613
2008-02-28,82827,9605
2008-02-29,82732,9598
2008-03-01,85565,9906
2008-03-02,85476,9895
2008-03-03,85392,9886
2008-03-04,85311,9877
2008-03-05,85216,9870
2008-03-06,85134,9858
2008-03-07,85020,9850
2008-03-08,84942,9837
2008-03-09,84853,9822
2008-03-10,84752,9811
2008-03-11,84653,9805
2008-03-12,84558,9797
2008-03-13,84450,9790
2008-03-14,84347,9784
2008-03-15,87232,10098
2008-03-16,87135,10086
2008-03-17,87042,10074
2008-03-18,86944,10064
2008-03-19,86839,10054
2008-03-20,86771,10045
2008-03-21,86687,10038
2008-03-22,86608,10026
2008-03-23,86513,10014
2008-03-24,86408,10007
2008-03-25,86305,10000
2008-03-26,86223,9986
2008-03-27,86140,9977
2008-03-28,86052,9969
2008-03-29,85943,9957
2008-03-30,85858,9950
2008-03-31,85780,9936
2008-04-01,88719,10239
2008-04-02,88633,10228
2008-04-03,88552,10219
2008-04-04,88471,10206
2008-04-05,88376,10200
2008-04-06,88268,10188
2008-04-07,88169,10173
2008-04-08,88065,10157
2008-04-09,87973,10145
2008-04-10,87868,10139
2008-04-11,87761,10132
2008-04-12,87658,10125
2008-04-13,87578,10117
2008-04-14,87491,10108
2008-04-15,90426,10436
2008-04-16,90327,10423
2008-04-17,90233,10414
2008-04-18,90134,10409
2008-04-19,90035,10395
2008-04-20,89937,10387
2008-04-21,89837,10372
2008-04-22,89739,10365
2008-04-23,89647,10357
2008-04-24,89559,10341
2008-04-25,89480,10332
2008-04-26,89392,10322
2008-04-27,89297,10308
2008-04-28,89189,10304
2008-04-29,89098,10293
2008-04-30,88997,10279
2008-05-01,91842,10596
2008-05-02,91756,10585
2008-05-03,91680,10579
2008-05-04,91588,10570
2008-05-05,91477,10560
2008-05-06,91386,10540
2008-05-07,91297,10529
2008-05-08,91198,10518
2008-05-09,91108,10508
2008-05-10,90996,10500
2008-05-11,90908,10489
2008-05-12,90802,10480
2008-05-13,90706,10476
2008-05-14,90616,10466
2008-05-15,93600,10774
2008-05-16,93496,10766
2008-05-17,93406,10756
2008-05-18,93310,10743
2008-05-19,93238,10727
2008-05-20,93154,10714
2008-05-21,93065,10709
2008-05-22,92973,10699
2008-05-23,92874,10691
2008-05-24,92813,10675
2008-05-25,92732,10666
2008-05-26,92645,10655
2008-05-27,92539,10646
2008-05-28,92442,10636
2008-05-29,92332,10630
2008-05-30,92242,10623
2008-05-31,92141,10618
2008-06-01,95005,10967
2008-06-02,94897,10957
2008-06-03,94805,10951
2008-06-04,94704,10944
2008-06-05,94624,10939
2008-06-06,94536,10931
2008-06-07,94444,10921
2008-06-08,94352,10909
2008-06-09,94259,10900
2008-06-10,94158,10888
2008-06-11,94053,10877
2008-06-12,93959,10865
2008-06-13,93839,10857
2008-06-14,93744,10847
2008-06-15,96587,11197
2008-06-16,96511,11187
2008-06-17,96423,11175
2008-06-18,96342,11166
2008-06-19,96241,11155
2008-06-20,96153,11141
2008-06-21,96071,11127
2008-06-22,95972,11119
2008-06-23,95882,11102
2008-06-24,95808,11092
2008-06-25,95724,11076
2008-06-26,95633,11064
2008-06-27,95543,11051
2008-06-28,95455,11043
2008-06-29,95371,11034
2008-06-30,95276,11017
2008-07-01,98229,11359
2008-07-02,98148,11347
2008-07-03,98053,11335
2008-07-04,97967,11328
2008-07-05,97858,11316
2008-07-06,97772,11305
2008-07-07,97687,11291
2008-07-08,97597,11281
2008-07-09,97505,11269
2008-07-10,97408,11258
2008-07-11,97317,11249
2008-07-12,97232,11236
2008-07-13,97131,11226
2008-07-14,97037,11215
2008-07-15,99950,11530
2008-07-16,99858,11518
2008-07-17,99755,11511
2008-07-18,99656,11506
2008-07-19,99565,11495
2008-07-20,99483,11486
2008-07-21,99391,11475
2008-07-22,99296,11463
2008-07-23,99198,11459
2008-07-24,99113,11450
2008-07-25,99028,11447
2008-07-26,98955,11437
2008-07-27,98874,11427
2008-07-28,98782,11419
2008-07-29,98694,11406
2008-07-30,98582,11396
2008-07-31,98485,11385
2008-08-01,101402,11677
2008-08-02,101305,11663
2008-08-03,101219,11651
2008-08-04,101125,11642
2008-08-05,101024,11634
2008-08-06,100935,11617
2008-08-07,100849,11608
2008-08-08,100754,11596
2008-08-09,100658,11585
2008-08-10,100565,11578
2008-08-11,100461,11564
2008-08-12,100374,11557
2008-08-13,100292,11547
2008-08-14,100188,11533
2008-08-15,103070,11847
2008-08-16,102991,11836
2008-08-17,102902,11825
2008-08-18,102817,11814
2008-08-19,102732,11798
2008-08-20,102637,11790
2008-08-21,102540,11781
2008-08-22,102441,11767
2008-08-23,102367,11760
2008-08-24,102257,11749
2008-08-25,102156,11731
2008-08-26,102058,11720
2008-08-27,101948,11709
2008-08-28,101853,11696
2008-08-29,101758,11681
2008-08-30,101657,11665
2008-08-31,101561,11656
2008-09-01,104525,12008
2008-09-02,104427,11995
2008-09-03,104350,11984
2008-09-04,104265,11973
2008-09-05,104171,11962
2008-09-06,104079,11955
2008-09-07,103996,11946
2008-09-08,103884,11932
2008-09-09,103790,11916
2008-09-10,103688,11903
2008-09-11,103595,11889
2008-09-12,103505,11881
2008-09-13,103419,11878
2008-09-14,103310,11870
2008-09-15,106172,12176
2008-09-16,106068,12164
2008-09-17,105988,12155
2008-09-18,105903,12140
2008-09-19,105790,12133
2008-09-20,105699,12122
2008-09-21,105606,12118
2008-09-22,105515,12109
2008-09-23,105417,12097
2008-09-24,105333,12083
2008-09-25,105233,12070
2008-09-26,105138,12058
2008-09-27,105051,12048
2008-09-28,104952,12041
2008-09-29,104852,12036
2008-09-30,104771,12030
2008-10-01,107675,12366
2008-10-02,107583,12356
2008-10-03,107488,12344
2008-10-04,107393,12338
2008-10-05,107321,12330
2008-10-06,107222,12319
2008-10-07,107129,12309
2008-10-08,107027,12301
2008-10-09,106934,12287
2008-10-10,106837,12282
2008-10-11,106752,12277
2008-10-12,106657,12272
2008-10-13,106581,12264
2008-10-14,106497,12258
2008-10-15,109467,12608
2008-10-16,109364,12600
2008-10-17,109282,12588
2008-10-18,109175,12581
2008-10-19,109074,12573
2008-10-20,108985,12563
2008-10-21,108884,12551
2008-10-22,108779,12542
2008-10-23,108689,12532
2008-10-24,108590,12518
2008-10-25,108490,12502
2008-10-26,108394,12495
2008-10-27,108308,12484
2008-10-28,108220,12474
2008-10-29,108111,12469
2008-10-30,108028,12462
2008-10-31,107946,12452
2008-11-01,110858,12767
2008-11-02,110773,12755
2008-11-03,110688,12748
2008-11-04,110596,12741
2008-11-05,110501,12730
2008-11-06,110418,12717
2008-11-07,110331,12707
2008-11-08,110235,12702
2008-11-09,110149,12686
2008-11-10,110056,12675
2008-11-11,109969,12662
2008-11-12,109873,12652
2008-11-13,109768,12646
2008-11-14,109678,12640
2008-11-15,112588,12941
2008-11-16,112496,12931
2008-11-17,112408,12917
2008-11-18,112321,12910
2008-11-19,112220,12898
2008-11-20,112120,12883
2008-11-21,112011,12875
2008-11-22,111930,12860
2008-11-23,111849,12848
2008-11-24,111756,12837
2008-11-25,111660,12825
2008-11-26,111557,12821
2008-11-27,111455,12810
2008-11-28,111367,12807
2008-11-29,111266,12803
2008-11-30,111165,12794
2008-12-01,114138,13085
2008-12-02,114066,13070
2008-12-03,113984,13060
2008-12-04,113885,13051
2008-12-05,113786,13043
2008-12-06,113690,13032
2008-12-07,113590,13020
2008-12-08,113501,13006
2008-12-09,113413,12992
2008-12-10,113309,12985
2008-12-11,113217,12974
2008-12-12,113134,12965
2008-12-13,113043,12952
2008-12-14,112945,12946
2008-12-15,115857,13269
2008-12-16,115767,13261
