date,apple,pen
2007-04-06,50042,5708
2007-04-07,49954,5701
2007-04-08,49869,5695
2007-04-09,49781,5687
2007-04-10,49681,5680
2007-04-11,49587,5674
2007-04-12,49492,5665
2007-04-13,49395,5653
2007-04-14,49299,5639
2007-04-15,52213,5949
2007-04-16,52112,5935
2007-04-17,52030,5929
2007-04-18,51934,5918
2007-04-19,51840,5907
2007-04-20,51746,5899
2007-04-21,51674,5887
2007-04-22,51578,5878
2007-04-23,51482,5868
2007-04-24,51393,5856
2007-04-25,51294,5846
2007-04-26,51210,5834
2007-04-27,51122,5830
2007-04-28,51024,5823
2007-04-29,50921,5815
2007-04-30,50829,5806
2007-05-01,53793,6157
2007-05-02,53701,6147
2007-05-03,53609,6139
2007-05-04,53523,6130
2007-05-05,53421,6119
2007-05-06,53324,6113
2007-05-07,53237,6105
2007-05-08,53135,6097
2007-05-09,53031,6083
2007-05-10,52957,6072
2007-05-11,52845,6060
2007-05-12,52775,6054
2007-05-13,52682,6040
2007-05-14,52609,6032
2007-05-15,55520,6364
2007-05-16,55408,6352
2007-05-17,55301,6340
2007-05-18,55201,6332
2007-05-19,55105,6323
2007-05-20,55005,6317
2007-05-21,54908,6308
2007-05-22,54814,6297
2007-05-23,54728,6289
2007-05-24,54634,6280
2007-05-25,54549,6271
2007-05-26,54448,6258
2007-05-27,54347,6248
2007-05-28,54257,6237
2007-05-29,54151,6226
2007-05-30,54051,6218
2007-05-31,53966,6203
2007-06-01,56817,6533
2007-06-02,56712,6520
2007-06-03,56623,6509
2007-06-04,56529,6505
2007-06-05,56459,6493
2007-06-06,56377,6488
2007-06-07,56286,6475
2007-06-08,56193,6466
2007-06-09,56119,6463
2007-06-10,56023,6455
2007-06-11,55937,6441
2007-06-12,55835,6427
2007-06-13,55749,6418
2007-06-14,55658,6407
2007-06-15,58561,6746
2007-06-16,58458,6738
2007-06-17,58364,6730
2007-06-18,58270,6718
2007-06-19,58169,6708
2007-06-20,58077,6699
2007-06-21,57985,6683
2007-06-22,57897,6675
2007-06-23,57793,6662
2007-06-24,57709,6653
2007-06-25,57604,6639
2007-06-26,57505,6631
2007-06-27,57418,6618
2007-06-28,57331,6612
2007-06-29,57225,6602
2007-06-30,57132,6591
2007-07-01,60009,6925
2007-07-02,59919,6919
2007-07-03,59834,6914
2007-07-04,59740,6903
2007-07-05,59653,6891
2007-07-06,59561,6885
2007-07-07,59472,6878
2007-07-08,59377,6865
2007-07-09,59284,6860
2007-07-10,59170,6848
2007-07-11,59062,6841
2007-07-12,58957,6828
2007-07-13,58854,6817
2007-07-14,58746,6807
2007-07-15,61619,7137
2007-07-16,61524,7129
2007-07-17,61429,7118
2007-07-18,61347,7098
2007-07-19,61262,7091
2007-07-20,61155,7084
2007-07-21,61076,7074
2007-07-22,60979,7068
2007-07-23,60888,7057
2007-07-24,60800,7051
2007-07-25,60718,7041
2007-07-26,60611,7028
2007-07-27,60528,7021
2007-07-28,60440,7009
2007-07-29,60339,6999
2007-07-30,60230,6990
2007-07-31,60151,6982
2007-08-01,63082,7273
2007-08-02,62983,7263
2007-08-03,62887,7253
2007-08-04,62792,7251
2007-08-05,62696,7239
2007-08-06,62592,7226
2007-08-07,62490,7213
2007-08-08,62406,7201
2007-08-09,62312,7188
2007-08-10,62223,7180
2007-08-11,62136,7169
2007-08-12,62041,7158
2007-08-13,61940,7142
2007-08-14,61841,7135
2007-08-15,64713,7420
2007-08-16,64616,7403
2007-08-17,64520,7389
2007-08-18,64429,7381
2007-08-19,64339,7365
2007-08-20,64237,7357
2007-08-21,64135,7347
2007-08-22,64068,7343
2007-08-23,63957,7333
2007-08-24,63863,7318
2007-08-25,63782,7302
2007-08-26,63696,7278
2007-08-27,63607,7269
2007-08-28,63526,7263
2007-08-29,63470,7254
2007-08-30,63374,7246
2007-08-31,63275,7237
2007-09-01,66261,7541
2007-09-02,66151,7531
2007-09-03,66068,7521
2007-09-04,65987,7511
2007-09-05,65900,7502
2007-09-06,65817,7487
2007-09-07,65713,7479
2007-09-08,65609,7470
2007-09-09,65517,7459
2007-09-10,65437,7445
2007-09-11,65329,7435
2007-09-12,65235,7418
2007-09-13,65154,7404
2007-09-14,65074,7394
2007-09-15,68083,7721
2007-09-16,67982,7715
2007-09-17,67880,7705
2007-09-18,67779,7692
2007-09-19,67692,7680
2007-09-20,67593,7672
2007-09-21,67499,7660
2007-09-22,67409,7648
2007-09-23,67323,7641
2007-09-24,67230,7634
2007-09-25,67131,7622
2007-09-26,67042,7613
2007-09-27,66962,7607
2007-09-28,66880,7597
2007-09-29,66785,7578
2007-09-30,66669,7573
2007-10-01,69581,7904
2007-10-02,69501,7893
2007-10-03,69407,7884
2007-10-04,69311,7872
2007-10-05,69214,7861
2007-10-06,69136,7845
2007-10-07,69046,7841
2007-10-08,68957,7834
2007-10-09,68874,7825
2007-10-10,68769,7815
2007-10-11,68685,7807
2007-10-12,68595,7801
2007-10-13,68524,7791
2007-10-14,68443,7780
2007-10-15,71288,8118
2007-10-16,71214,8111
2007-10-17,71123,8102
2007-10-18,71036,8092
2007-10-19,70945,8085
2007-10-20,70858,8077
2007-10-21,70770,8069
2007-10-22,70684,8056
2007-10-23,70604,8039
2007-10-24,70511,8027
2007-10-25,70414,8019
2007-10-26,70308,8010
2007-10-27,70234,7998
2007-10-28,70128,7984
2007-10-29,70033,7971
2007-10-30,69938,7964
2007-10-31,69819,7953
2007-11-01,72703,8279
2007-11-02,72615,8271
2007-11-03,72523,8258
2007-11-04,72430,8250
2007-11-05,72327,8241
2007-11-06,72233,8230
2007-11-07,72117,8221
2007-11-08,72041,8213
2007-11-09,71932,8206
2007-11-10,71837,8201
2007-11-11,71755,8191
2007-11-12,71669,8180
2007-11-13,71583,8168
2007-11-14,71486,8153
2007-11-15,74374,8499
2007-11-16,74283,8486
2007-11-17,74197,8475
2007-11-18,74107,8469
2007-11-19,74011,8461
2007-11-20,73924,8456
2007-11-21,73833,8446
2007-11-22,73733,8437
2007-11-23,73634,8421
2007-11-24,73545,8406
2007-11-25,73436,8396
2007-11-26,73348,8387
2007-11-27,73264,8380
2007-11-28,73170,8375
2007-11-29,73079,8363
2007-11-30,72989,8353
2007-12-01,75941,8668
2007-12-02,75856,8656
2007-12-03,75770,8639
2007-12-04,75679,8630
2007-12-05,75589,8619
2007-12-06,75502,8612
2007-12-07,75437,8595
2007-12-08,75334,8585
2007-12-09,75230,8579
2007-12-10,75136,8565
2007-12-11,75047,8558
2007-12-12,74948,8553
2007-12-13,74862,8544
2007-12-14,74779,8533
2007-12-15,77731,8868
2007-12-16,77639,8862
2007-12-17,77543,8852
2007-12-18,77432,8842
2007-12-19,77333,8832
2007-12-20,77244,8825
2007-12-21,77155,8815
2007-12-22,77061,8806
2007-12-23,76971,8794
2007-12-24,76879,8785
2007-12-25,76799,8773
2007-12-26,76700,8761
2007-12-27,76605,8749
2007-12-28,76508,8739
2007-12-29,76413,8727
2007-12-30,76319,8719
2007-12-31,76230,8709
2008-01-01,79172,9035
2008-01-02,79073,9026
2008-01-03,78975,9016
2008-01-04,78884,9007
2008-01-05,78796,8994
2008-01-06,78690,8984
2008-01-07,78589,8978
2008-01-08,78509,8971
2008-01-09,78414,8962
2008-01-10,78305,8955
2008-01-11,78199,8946
2008-01-12,78111,8940
2008-01-13,77995,8925
2008-01-14,77898,8918
2008-01-15,80777,9208
2008-01-16,80684,9204
2008-01-17,80598,9190
2008-01-18,80513,9180
2008-01-19,80420,9168
2008-01-20,80307,9157
2008-01-21,80221,9149
2008-01-22,80119,9136
2008-01-23,80038,9124
2008-01-24,79943,9111
2008-01-25,79853,9102
2008-01-26,79777,9094
2008-01-27,79692,9087
2008-01-28,79607,9083
2008-01-29,79513,9072
2008-01-30,79419,9068
2008-01-31,79321,9062
2008-02-01,82199,9352
2008-02-02,82127,9337
2008-02-03,82052,9325
2008-02-04,81949,9318
2008-02-05,81864,9307
2008-02-06,81763,9297
2008-02-07,81663,9293
2008-02-08,81564,9286
2008-02-09,81478,9278
2008-02-10,81375,9266
2008-02-11,81291,9258
2008-02-12,81208,9249
2008-02-13,81108,9238
2008-02-14,81032,9227
2008-02-15,83921,9548
2008-02-16,83829,9540
2008-02-17,83732,9528
2008-02-18,83636,9520
2008-02-19,83534,9507
2008-02-20,83451,9495
2008-02-21,83350,9490
2008-02-22,83257,9481
2008-02-23,83169,9475
2008-02-24,83065,9464
2008-02-25,82978,9448
2008-02-26,82884,9439
2008-02-27,82792,9428
2008-02-28,82700,9415
2008-02-29,82611,9402
2008-03-01,85464,9740
2008-03-02,85352,9730
2008-03-03,85255,9714
2008-03-04,85152,9704
2008-03-05,85050,9698
2008-03-06,84965,9682
2008-03-07,84882,9672
2008-03-08,84784,9655
2008-03-09,84703,9643
2008-03-10,84604,9636
2008-03-11,84515,9627
2008-03-12,84397,9615
2008-03-13,84295,9606
2008-03-14,84198,9596
2008-03-15,87174,9967
2008-03-16,87084,9959
2008-03-17,86998,9954
2008-03-18,86891,9944
2008-03-19,86800,9930
2008-03-20,86711,9920
2008-03-21,86615,9912
2008-03-22,86524,9903
2008-03-23,86424,9892
2008-03-24,86322,9877
2008-03-25,86214,9873
2008-03-26,86126,9865
2008-03-27,86035,9857
2008-03-28,85949,9842
2008-03-29,85846,9832
2008-03-30,85742,9826
2008-03-31,85635,9815
2008-04-01,88514,10130
2008-04-02,88437,10122
2008-04-03,88353,10111
2008-04-04,88247,10105
2008-04-05,88150,10101
2008-04-06,88044,10098
2008-04-07,87956,10085
2008-04-08,87883,10074
2008-04-09,87790,10062
2008-04-10,87715,10051
2008-04-11,87614,10041
2008-04-12,87514,10032
2008-04-13,87422,10020
2008-04-14,87343,10013
2008-04-15,90263,10323
2008-04-16,90164,10311
2008-04-17,90076,10300
2008-04-18,89969,10290
2008-04-19,89877,10284
2008-04-20,89777,10273
2008-04-21,89683,10265
2008-04-22,89583,10252
2008-04-23,89482,10242
2008-04-24,89387,10237
2008-04-25,89292,10224
2008-04-26,89189,10212
2008-04-27,89100,10201
2008-04-28,88993,10193
2008-04-29,88892,10177
2008-04-30,88802,10166
2008-05-01,91687,10518
2008-05-02,91587,10505
2008-05-03,91483,10492
2008-05-04,91389,10485
2008-05-05,91289,10469
2008-05-06,91196,10459
2008-05-07,91105,10454
2008-05-08,91018,10447
2008-05-09,90931,10437
2008-05-10,90828,10418
2008-05-11,90742,10404
2008-05-12,90644,10399
2008-05-13,90556,10385
2008-05-14,90445,10379
2008-05-15,93318,10707
2008-05-16,93205,10696
2008-05-17,93091,10690
2008-05-18,92978,10683
2008-05-19,92876,10675
2008-05-20,92776,10668
2008-05-21,92685,10659
2008-05-22,92602,10648
2008-05-23,92504,10639
2008-05-24,92408,10625
2008-05-25,92333,10613
2008-05-26,92222,10603
2008-05-27,92127,10593
2008-05-28,92046,10580
2008-05-29,91962,10573
2008-05-30,91867,10559
2008-05-31,91770,10548
2008-06-01,94537,10862
2008-06-02,94447,10856
2008-06-03,94350,10849
2008-06-04,94245,10840
2008-06-05,94136,10831
2008-06-06,94037,10823
2008-06-07,93934,10813
2008-06-08,93843,10802
2008-06-09,93746,10792
2008-06-10,93642,10786
2008-06-11,93542,10776
2008-06-12,93433,10764
2008-06-13,93347,10748
2008-06-14,93265,10737
2008-06-15,96174,11086
2008-06-16,96066,11072
2008-06-17,95960,11070
2008-06-18,95872,11060
2008-06-19,95782,11052
2008-06-20,95679,11042
2008-06-21,95594,11030
2008-06-22,95503,11023
2008-06-23,95418,11015
2008-06-24,95322,11007
2008-06-25,95221,10998
2008-06-26,95135,10995
2008-06-27,95061,10988
2008-06-28,94946,10975
2008-06-29,94865,10961
2008-06-30,94771,10950
2008-07-01,97667,11281
2008-07-02,97579,11272
2008-07-03,97471,11261
2008-07-04,97390,11252
2008-07-05,97289,11243
2008-07-06,97198,11232
2008-07-07,97096,11216
2008-07-08,97022,11209
2008-07-09,96951,11200
2008-07-10,96846,11186
2008-07-11,96761,11175
2008-07-12,96658,11166
2008-07-13,96576,11158
2008-07-14,96480,11139
2008-07-15,99524,11458
2008-07-16,99431,11449
2008-07-17,99335,11438
2008-07-18,99236,11430
2008-07-19,99129,11421
2008-07-20,99034,11402
2008-07-21,98913,11391
2008-07-22,98826,11379
2008-07-23,98731,11370
2008-07-24,98640,11363
2008-07-25,98552,11353
2008-07-26,98465,11341
2008-07-27,98376,11324
2008-07-28,98285,11317
2008-07-29,98195,11303
2008-07-30,98095,11298
2008-07-31,98005,11284
2008-08-01,100942,11614
2008-08-02,100860,11608
2008-08-03,100756,11600
2008-08-04,100668,11589
2008-08-05,100574,11581
2008-08-06,100493,11569
2008-08-07,100391,11561
2008-08-08,100300,11546
2008-08-09,100214,11537
2008-08-10,100121,11526
2008-08-11,100042,11514
2008-08-12,99952,11500
2008-08-13,99844,11494
2008-08-14,99742,11487
2008-08-15,102508,11834
2008-08-16,102434,11825
2008-08-17,102338,11814
2008-08-18,102238,11801
2008-08-19,102153,11797
2008-08-20,102062,11786
2008-08-21,101974,11780
2008-08-22,101881,11772
2008-08-23,101791,11767
2008-08-24,101687,11757
2008-08-25,101587,11746
2008-08-26,101489,11737
2008-08-27,101412,11729
2008-08-28,101321,11723
2008-08-29,101232,11712
2008-08-30,101141,11701
2008-08-31,101046,11696
2008-09-01,103874,12042
2008-09-02,103793,12030
2008-09-03,103705,12017
2008-09-04,103632,12010
2008-09-05,103530,12000
2008-09-06,103444,11987
2008-09-07,103335,11980
2008-09-08,103235,11974
2008-09-09,103145,11967
2008-09-10,103055,11955
2008-09-11,102972,11948
2008-09-12,102866,11941
2008-09-13,102777,11931
2008-09-14,102680,11921
2008-09-15,105556,12252
2008-09-16,105459,12243
2008-09-17,105365,12233
2008-09-18,105271,12225
2008-09-19,105172,12220
2008-09-20,105085,12205
2008-09-21,104984,12195
2008-09-22,104885,12180
2008-09-23,104794,12171
2008-09-24,104698,12156
2008-09-25,104590,12147
2008-09-26,104504,12135
2008-09-27,104407,12120
2008-09-28,104310,12113
2008-09-29,104229,12105
2008-09-30,104148,12094
2008-10-01,106968,12430
2008-10-02,106866,12419
2008-10-03,106782,12407
2008-10-04,106686,12400
2008-10-05,106600,12392
2008-10-06,106489,12382
2008-10-07,106387,12372
2008-10-08,106303,12361
2008-10-09,106204,12356
2008-10-10,106122,12340
2008-10-11,106049,12326
2008-10-12,105969,12318
2008-10-13,105874,12305
2008-10-14,105789,12293
2008-10-15,108688,12618
2008-10-16,108590,12609
2008-10-17,108511,12603
2008-10-18,108406,12591
2008-10-19,108304,12580
2008-10-20,108207,12575
2008-10-21,108127,12564
2008-10-22,108043,12550
2008-10-23,107954,12540
2008-10-24,107861,12528
2008-10-25,107744,12521
2008-10-26,107658,12509
2008-10-27,107553,12490
2008-10-28,107454,12478
2008-10-29,107367,12470
2008-10-30,107283,12464
2008-10-31,107186,12454
2008-11-01,110195,12758
2008-11-02,110107,12747
2008-11-03,110018,12735
2008-11-04,109927,12724
2008-11-05,109837,12715
2008-11-06,109752,12709
2008-11-07,109665,12699
2008-11-08,109567,12694
2008-11-09,109468,12683
2008-11-10,109383,12669
2008-11-11,109278,12662
2008-11-12,109173,12655
2008-11-13,109081,12640
2008-11-14,108989,12630
2008-11-15,111847,12964
2008-11-16,111747,12949
2008-11-17,111646,12943
2008-11-18,111547,12931
2008-11-19,111446,12925
2008-11-20,111357,12912
2008-11-21,111256,12901
2008-11-22,111180,12887
2008-11-23,111077,12880
2008-11-24,110990,12869
2008-11-25,110899,12860
2008-11-26,110791,12849
2008-11-27,110709,12844
2008-11-28,110604,12834
2008-11-29,110510,12823
2008-11-30,110392,12810
2008-12-01,113318,13128
2008-12-02,113237,13117
2008-12-03,113153,13106
2008-12-04,113054,13096
2008-12-05,112958,13079
2008-12-06,112862,13076
2008-12-07,112776,13063
2008-12-08,112677,13057
2008-12-09,112580,13050
2008-12-10,112493,13039
2008-12-11,112376,13027
2008-12-12,112280,13019
2008-12-13,112192,13007
2008-12-14,112109,12999
2008-12-15,114989,13331
